Elem_name	ion.state	Wl	Ei	Ek	Ak	gi	gk	lineLeft	lineRight	bgrLeft	bgrRight	coment
V	II	284.142	1.47643598	5.83989528	4700000	5	5					
V	II	284.187	1.67907412	6.04184273	24000000	7	9					
V	II	284.307	6.16495019	10.5258743	160000000	9	11					
V	II	284.499	4.63318463	8.9911635	110000000	5	3					
V	II	284.566	2.5444221	6.9013802	6900000	3	3					
V	II	284.608	2.524732	6.88104478	51000000	13	11					
V	II	284.695	6.33382873	10.6888081	23000000	7	9					
V	II	284.841	2.5097359	6.8624891	137000000	9	7					
V	I	284.961	0	4.3509177	10100000	4	4					
V	II	284.989	1.67265648	6.02315168	23000000	5	7					
V	I	285.001	0.01703332	4.3673421	7800000	6	6					
V	II	285.104	6.14570669	10.4944417	110000000	7	7					
V	II	285.152	2.76157898	7.1095809	80000000	3	5					
V	II	285.16	1.81706384	6.16495019	11900000	11	9					
V	II	285.209	2.5097359	6.8568701	10700000	9	9					
V	I	285.259	0.04010046	4.38647502	4160000	8	8					
V	II	285.337	2.5561913	6.9013802	37000000	5	3					
V	II	285.432	6.4696448	10.813388	80000000	3	5					
V	II	285.459	2.36970128	6.71302415	5300000	9	9					
V	II	285.517	2.51443045	6.8568701	179000000	11	9					
V	II	285.613	1.80472253	6.14570669	20000000	9	7					
V	I	286.081	0.01703332	4.3509177	35900000	6	4					
V	II	286.315	2.51443045	6.8447785	7500000	11	11					
V	II	286.371	6.16495019	10.4944417	110000000	9	7					
V	II	286.458	6.71302415	11.0412076	100000000	9	11					
V	I	286.52	0.04010046	4.3673421	30400000	8	6					
V	II	286.536	2.5097359	6.8367459	56000000	9	7					
V	I	286.743	1.8726306	6.1965043	420000000	10	12					
V	II	286.894	5.81236824	10.13399	210000000	5	3					
V	II	286.997	2.524732	6.8447785	133000000	13	11					
V	II	287.08	0.33317145	4.65196944	1900000	5	7					
V	II	287.094	1.47643598	5.79502267	5300000	5	5					
V	I	287.139	0.06855768	4.38647502	27900000	10	8					
V	II	287.23	2.467609	6.7841578	8200000	1	3					
V	II	287.403	2.3721639	6.6861207	3300000	5	7					
V	II	287.653	0.3229838	4.63318463	3290000	3	5					
V	II	287.777	1.79302842	6.10136711	6700000	7	7					
V	II	287.853	1.79302842	6.10023546	73000000	7	5					
V	II	287.886	2.3721639	6.678864	36000000	5	5					
V	II	287.914	2.5561913	6.8624891	3100000	5	7					
V	II	287.987	2.49079909	6.7960061	27000000	3	1					
V	II	288	0.34826653	4.65326737	4300000	7	9					
V	II	288.05	4.24383695	8.5480964	1400000	7	7					
V	II	288.08	1.80472253	6.10853004	2900000	9	9					
V	II	288.087	0.34826653	4.65196944	26200000	7	7					
V	II	288.165	2.3763202	6.678864	4500000	3	5					
V	II	288.334	0.33317145	4.63318463	45000000	5	5					
V	II	288.49	3.7526931	8.0503864	182000000	5	3					
V	II	288.562	1.80472253	6.10136711	53000000	9	7					
V	II	288.562	0.3229838	4.61959281	60000000	3	3					
V	II	288.781	2.49079909	6.7841578	45000000	3	3					
V	II	288.8	2.49079909	6.7838806	15000000	3	5					
V	II	288.86	2.3721639	6.6643477	10000000	5	3					
V	II	288.909	1.81706384	6.10853004	64000000	11	9					
V	II	289.047	0.3229838	4.61240284	215000000	3	1					
V	II	289.099	2.3757135	6.6643477	11000000	1	3					
V	II	289.141	2.3763202	6.6643477	34000000	3	3					
V	II	289.249	0.33317145	4.61959281	152000000	5	3					
V	II	289.252	4.33283073	8.6191987	19000000	9	9					
V	II	289.329	0.36803324	4.65326737	41000000	9	9					
V	II	289.341	2.4991086	6.7841578	19000000	1	3					
V	II	289.35	0.34826653	4.63318463	147000000	7	5					
V	II	289.406	4.28896602	8.5730591	130000000	5	3					
V	II	289.417	0.36803324	4.65196944	123000000	9	7					
V	I	289.542	0	4.28207933	4300000	4	4					
V	II	289.547	3.7526931	8.0346939	22000000	5	5					
V	II	289.568	2.2651312	6.5468363	5800000	3	3					
V	II	289.645	2.5561913	6.8367459	7800000	5	7					
V	II	289.706	0.33317145	4.61283474	21900000	5	7					
V	II	289.874	3.7575133	8.0346939	160000000	7	5					
V	II	290.001	4.30793365	8.5832174	100000000	7	5					
V	I	290.004	0.01703332	4.29228311	7200000	6	6					
V	II	290.338	5.4803096	9.750641	120000000	3	1					
V	II	290.393	0.3229838	4.59252099	31500000	3	5					
V	I	290.455	0	4.2686238	6900000	4	4					
V	I	290.498	0.04010046	4.30809481	7000000	8	8					
V	II	290.616	5.4750754	9.741339	84000000	5	3					
V	II	290.648	4.33283073	8.5986178	100000000	9	7					
V	I	290.698	0.01703332	4.28207933	31000000	6	4					
V	II	290.731	0.34826653	4.61283474	81000000	7	7					
V	II	290.832	0.36803324	4.6311153	25400000	9	11					
V	II	290.929	2.52221646	6.7838806	71000000	5	5					
V	II	290.967	0.392158	4.65326737	177000000	11	9					
V	II	291.087	0.33317145	4.59252099	95000000	5	5					
V	II	291.124	0.3229838	4.58179727	118000000	3	3					
V	I	291.129	0.01703332	4.2758166	4300000	6	6					
V	II	291.192	0.34826653	4.60608914	39200000	7	9					
V	II	291.25	2.2651312	6.5220923	39000000	3	3					
V	II	291.33	4.36339846	8.6191987	110000000	11	9					
V	II	291.389	5.4675133	9.722447	91000000	7	5					
V	II	291.457	2.26815109	6.5220923	7000000	5	3					
V	II	291.514	2.2755849	6.5286966	28000000	7	9					
V	II	291.57	3.7575133	8.0098127	17000000	7	7					
V	II	291.57	1.80472253	6.05701211	5600000	9	11					
V	I	291.578	0.04010046	4.29228311	49000000	8	6					
V	I	291.618	0.01703332	4.2686238	10000000	6	4					
V	II	291.618	2.5444221	6.7960061	233000000	3	1					
V	II	291.673	3.7590189	8.0098127	166000000	9	7					
V	II	291.809	1.79302842	6.04184273	4800000	7	9					
V	II	291.822	0.33317145	4.58179727	18300000	5	3					
V	II	291.906	3.8029784	8.0503864	9000000	5	3					
V	II	292.051	4.39940642	8.6447034	110000000	13	11					
V	I	292.077	0.01703332	4.261941	1080000	6	8					
V	II	292.085	0.36803324	4.61283474	13700000	9	7					
V	II	292.122	0.34826653	4.59252099	4100000	7	5					
V	II	292.124	0.33317145	4.57740544	33200000	5	7					
V	II	292.335	5.8342402	10.0754055	100000000	9	7					
V	II	292.419	1.81706384	6.05701211	17000000	11	11					
V	II	292.433	2.5444221	6.7841578	22000000	3	3					
V	I	292.447	0.06855768	4.30809481	82000000	10	8					
V	II	292.487	0.392158	4.6311153	188000000	11	11					
V	II	292.55	0.36803324	4.60608914	132000000	9	9					
V	II	292.614	1.80472253	6.04184273	14000000	9	9					
V	II	292.638	2.2206704	6.4574548	2500000	9	9					
V	I	292.711	0.04010046	4.2758166	6800000	8	6					
V	II	292.719	3.799095	8.0346939	4400000	7	5					
V	II	292.73	2.6013033	6.8367459	50000000	5	7					
V	II	293.098	1.79302842	6.02315168	15000000	7	7					
V	II	293.167	0.34826653	4.57740544	61000000	7	7					
V	II	293.248	2.5561913	6.7841578	137000000	5	3					
V	II	293.267	2.5561913	6.7838806	3400000	5	5					
V	II	293.318	2.5569243	6.7838806	155000000	7	5					
V	II	293.469	1.81706384	6.04184273	7100000	11	9					
V	II	293.526	0.3229838	4.54694489	17200000	3	5					
V	I	293.673	0.04010046	4.261941	8300000	8	8					
V	II	293.721	5.86409489	10.0852483	90000000	11	9					
V	II	293.911	1.80472253	6.02315168	9200000	9	7					
V	II	294.208	3.7956411	8.0098127	2300000	9	7					
V	II	294.225	0.392158	4.60608914	42200000	11	9					
V	II	294.236	0.33317145	4.54694489	29300000	5	5					
V	II	294.324	2.2651312	6.4776453	20000000	3	5					
V	I	294.405	0	4.21135069	70000000	4	2					
V	II	294.535	2.26815109	6.4776453	15000000	5	5					
V	II	294.543	0.36803324	4.57740544	82000000	9	7					
V	II	294.592	6.4574548	10.6661251	90000000	9	9					
V	II	294.645	6.47850268	10.686415	90000000	13	13					
V	II	294.653	6.46621091	10.6740141	80000000	11	11					
V	I	294.739	0.01703332	4.22361235	8800000	6	6					
V	II	294.893	3.7590189	7.9634032	146000000	9	11					
V	II	294.963	5.81236824	10.0157446	34000000	5	7					
V	II	295.004	2.76157898	6.9643795	145000000	3	3					
V	II	295.121	0.3229838	4.52411375	37000000	3	3					
V	II	295.131	5.79502267	9.9960084	34000000	5	5					
V	II	295.199	5.90261759	10.102639	100000000	13	11					
V	II	295.243	5.4675133	9.6669142	169000000	7	9					
V	II	295.258	5.7968233	9.9960084	48000000	3	5					
V	II	295.293	0.34826653	4.54694489	71000000	7	5					
V	II	295.3	2.51443045	6.71302415	4400000	11	9					
V	II	295.452	6.8447785	11.0412076	50000000	11	11					
V	II	295.644	3.7575133	7.9512088	185000000	7	9					
V	I	295.666	0.06855768	4.261941	5500000	10	8					
V	II	295.75	3.7590189	7.9512088	6900000	9	9					
V	I	295.819	0.04010046	4.2313242	2070000	8	8					
V	II	295.838	0.33317145	4.52411375	46000000	5	3					
V	II	295.946	3.7526931	7.9421132	177000000	5	7					
V	II	296.164	2.36970128	6.55604	2200000	9	11					
V	II	296.286	3.7575133	7.9421132	11100000	7	7					
V	I	296.364	0.04010046	4.22361235	37500000	8	6					
V	II	296.41	2.6013033	6.7841578	14000000	5	3					
V	II	296.467	5.8336907	10.0157446	80000000	7	7					
V	II	296.758	5.4750754	9.653045	26000000	5	5					
V	II	296.793	4.61283474	8.79030199	27000000	7	9					
V	II	296.925	1.7037461	5.87935944	213000000	7	9					
V	II	297.067	5.81236824	9.985977	70000000	5	3					
V	II	297.072	2.49079909	6.6643477	9000000	3	3					
V	II	297.13	5.4803096	9.653045	98000000	3	5					
V	II	297.178	6.86914842	11.0412076	50000000	13	11					
V	II	297.484	3.7956411	7.9634032	8900000	9	11					
V	II	297.609	5.8497277	10.0157446	22000000	7	7					
V	II	297.652	1.67524961	5.8406575	92000000	3	3					
V	II	297.706	1.67524961	5.83989528	97000000	3	5					
V	II	297.72	4.59252099	8.75698314	25000000	5	7					
V	II	297.739	1.6855312	5.8497277	153000000	5	7					
V	I	297.841	0.06855768	4.2313242	24800000	10	8					
V	II	297.873	5.8336907	9.9960084	36000000	7	5					
V	II	297.909	2.3721639	6.5339756	7400000	5	5					
V	I	297.978	1.06360365	5.22445384	3500000	6	6					
V	II	297.998	2.02602377	6.18659599	4600000	7	5					
V	II	298.027	6.88104478	11.0412076	140000000	11	11					
V	II	298.207	2.3763202	6.5339756	76000000	3	5					
V	II	298.279	2.52221646	6.678864	6000000	5	5					
V	II	298.363	1.67524961	5.8307331	100000000	3	1					
V	II	298.387	1.6855312	5.8406575	11000000	5	3					
V	II	298.443	1.6855312	5.83989528	54000000	5	5					
V	II	298.605	3.799095	7.9512088	16000000	7	9					
V	II	298.89	1.6855312	5.8336907	40000000	5	7					
V	II	299.018	2.3757135	6.5220923	39000000	1	3					
V	II	299.025	5.8497277	9.9960084	100000000	7	5					
V	II	299.047	1.7037461	5.8497277	47000000	7	7					
V	II	299.062	2.3763202	6.5220923	11000000	3	3					
V	II	299.385	5.4803096	9.6215951	16000000	3	5					
V	II	299.493	2.76157898	6.9013802	21000000	3	3					
V	II	299.541	3.8029784	7.9421132	21000000	5	7					
V	II	299.599	4.65196944	8.79030199	26000000	7	9					
V	II	299.687	1.67524961	5.81236824	48000000	3	5					
V	II	299.757	1.7037461	5.83989528	3200000	7	5					
V	II	299.819	5.4803096	9.615616	10000000	3	3					
V	II	299.882	2.5444221	6.678864	8500000	3	5					
V	I	299.95	1.04308018	5.1765797	9700000	2	2					
V	II	300.208	1.7037461	5.8336907	223000000	7	7					
V	II	300.262	2.5569243	6.6861207	53000000	7	7					
V	II	300.281	2.03601013	6.16495019	2000000	9	9					
V	I	300.353	1.08061491	5.20856527	24000000	8	6					
V	II	300.434	1.6855312	5.81236824	68000000	5	5					
V	I	300.52	1.05091908	5.1765797	14300000	4	2					
V	II	300.669	2.3721639	6.4957755	31000000	5	7					
V	II	300.737	2.5561913	6.678864	30000000	5	5					
V	II	300.79	2.5569243	6.678864	3500000	7	5					
V	II	300.818	1.67524961	5.7968233	15800000	3	3					
V	II	300.938	2.5444221	6.6643477	39000000	3	3					
V	II	300.949	1.67524961	5.79502267	27700000	3	5					
V	II	301.214	5.5368863	9.653045	5500000	5	5					
V	II	301.289	2.04982878	6.16495019	13000000	11	9					
V	II	301.387	4.9595856	9.073367	110000000	5	3					
V	II	301.398	1.67524961	5.7888837	89000000	3	3					
V	II	301.57	1.6855312	5.7968233	237000000	5	3					
V	II	301.658	6.55604	10.6661251	120000000	11	9					
V	II	301.687	2.03601013	6.14570669	20000000	9	7					
V	II	301.702	1.6855312	5.79502267	20100000	5	5					
V	II	301.766	1.7037461	5.81236824	129000000	7	5					
V	II	301.799	2.5561913	6.6643477	6200000	5	3					
V	II	301.982	4.98361522	9.0892902	100000000	7	5					
V	II	302.109	5.01269203	9.11664631	100000000	9	7					
V	II	302.153	1.6855312	5.7888837	33000000	5	3					
V	II	302.346	1.67524961	5.7759875	102000000	3	1					
V	II	302.476	2.04982878	6.14879914	6800000	11	11					
V	II	302.586	2.3721639	6.4696448	79000000	5	3					
V	II	302.849	2.3757135	6.4696448	31000000	1	3					
V	II	302.894	6.58068828	10.6740141	110000000	13	11					
V	II	302.894	2.3763202	6.4696448	78000000	3	3					
V	II	303.306	2.36970128	6.4574548	1800000	9	9					
V	II	303.433	2.524732	6.6107803	213000000	13	15					
V	II	303.47	1.81706384	5.90261759	107000000	11	13					
V	II	303.533	5.5368863	9.6215951	64000000	5	5					
V	II	303.885	6.46621091	10.5461848	21000000	11	9					
V	II	303.94	2.467609	6.5468363	26000000	1	3					
V	II	304.065	2.6013033	6.678864	10700000	5	5					
V	II	304.208	6.6107803	10.686415	110000000	15	13					
V	II	304.23	2.02602377	6.10136711	33000000	7	7					
V	II	304.315	2.02602377	6.10023546	79000000	7	5					
V	I	304.4	0.01703332	4.0900955	20100000	6	8					
V	II	304.44	2.03601013	6.10853004	16000000	9	9					
V	I	304.443	0	4.0724869	22100000	4	6					
V	I	304.582	0.04010046	4.11073714	12800000	8	10					
V	II	304.91	2.51443045	6.58068828	207000000	11	13					
V	II	304.953	2.26815109	6.33382873	22000000	5	7					
V	II	304.977	2.03601013	6.10136711	47000000	9	7					
V	I	305.128	1.3762985	5.439651	43000000	10	8					
V	II	305.162	2.2755849	6.3384812	30000000	7	5					
V	I	305.177	0	4.06270318	22200000	4	4					
V	II	305.217	3.9725332	8.0346939	11500000	5	5					
V	II	305.322	6.47850268	10.539279	32000000	13	15					
V	II	305.427	1.80472253	5.86409489	99000000	9	11					
V	I	305.454	0	4.0590108	137000000	4	4					
V	II	305.477	2.04982878	6.10853004	60000000	11	9					
V	II	305.512	2.2755849	6.33382873	5900000	7	7					
V	II	305.684	2.524732	6.58068828	3000000	13	13					
V	I	305.722	0.01703332	4.0724869	133000000	6	6					
V	II	305.752	6.46621091	10.521272	28000000	11	13					
V	II	305.795	2.467609	6.5220923	20000000	1	3					
V	II	305.963	6.02315168	10.0754055	70000000	7	7					
V	II	306.007	4.54694489	8.5986178	25000000	5	7					
V	I	306.134	0.04010046	4.0900955	146000000	8	8					
V	II	306.191	6.4574548	10.506706	26000000	9	11					
V	II	306.306	2.4991086	6.5468363	23000000	1	3					
V	II	306.358	1.81706384	5.86409489	5700000	11	11					
V	II	306.413	2.5097359	6.55604	201000000	9	11					
V	II	306.452	4.0045986	8.0503864	19000000	3	3					
V	I	306.461	0.01703332	4.06270318	5000000	6	4					
V	II	306.465	6.05701211	10.102639	80000000	11	11					
V	II	306.535	6.71302415	10.7577223	50000000	9	11					
V	II	306.633	6.04184273	10.0852483	70000000	9	9					
V	II	306.651	2.49079909	6.5339756	57000000	3	5					
V	I	306.726	0.06855768	4.11073714	173000000	10	10					
V	I	306.741	0.01703332	4.0590108	36800000	6	4					
V	II	306.755	4.57740544	8.6191987	27000000	7	9					
V	II	306.77	2.51443045	6.55604	3800000	11	11					
V	II	306.8	1.79302842	5.8342402	98000000	7	9					
V	II	306.997	4.60608914	8.6447034	14000000	9	11					
V	I	307.054	0.04010046	4.07796588	13400000	8	8					
V	II	307.098	3.9725332	8.0098127	45000000	5	7					
V	II	307.265	5.4675133	9.502587	4000000	7	9					
V	I	307.471	0.04010046	4.0724869	35000000	8	6					
V	II	307.554	2.49079909	6.5220923	34000000	3	3					
V	II	307.591	4.0195734	8.0503864	25000000	1	3					
V	I	307.616	1.8726306	5.9031181	98000000	10	10					
V	II	307.635	2.2651312	6.29536571	12200000	3	5					
V	II	307.646	4.0045986	8.0346939	33000000	3	5					
V	I	307.683	1.19484056	5.22445384	18600000	4	6					
V	II	307.69	1.80472253	5.8342402	6400000	9	9					
V	II	308.063	2.52221646	6.5468363	6000000	5	3					
V	II	308.097	6.14570669	10.1698934	50000000	7	9					
V	I	308.122	1.18338392	5.20724471	22000000	2	4					
V	II	308.19	2.4991086	6.5220923	30000000	1	3					
V	II	308.214	2.26815109	6.290817	33000000	5	3					
V	I	308.29	1.892598	5.9142703	81000000	12	12					
V	I	308.3	0.06855768	4.0900955	20500000	10	8					
V	II	308.325	4.57740544	8.5986178	28000000	7	7					
V	II	308.334	6.14879914	10.1698934	80000000	11	9					
V	II	308.342	2.03601013	6.05701211	12000000	9	11					
V	II	308.41	2.52221646	6.5423206	37000000	5	7					
V	II	308.71	2.2651312	6.2813325	74000000	3	1					
V	II	308.739	2.02602377	6.04184273	12000000	7	9					
V	I	308.796	1.18338392	5.19846812	68000000	2	2					
V	I	308.901	1.19484056	5.20856527	49000000	4	6					
V	II	308.911	4.6311153	8.6447034	70000000	11	11					
V	II	308.948	4.60608914	8.6191987	50000000	9	9					
V	I	309.002	1.19484056	5.20724471	43000000	4	4					
V	II	309.053	2.52221646	6.5339756	13000000	5	5					
V	I	309.233	0.06855768	4.07796588	2600000	10	8					
V	II	309.4	0.392158	4.39940642	200000000	11	13					
V	I	309.469	1.21809838	5.22445384	36000000	6	6					
V	II	309.509	2.03601013	6.04184273	144000000	9	9					
V	I	309.558	1.18338392	5.18857852	35000000	2	4					
V	II	309.578	6.16495019	10.1698934	80000000	9	9					
V	I	309.68	1.19484056	5.19846812	15900000	4	2					
V	II	310.183	2.02602377	6.02315168	141000000	7	7					
V	II	310.32	0.36803324	4.36339846	178000000	9	11					
V	II	310.418	6.10853004	10.102639	46000000	9	11					
V	I	310.489	1.18338392	5.1765797	14800000	2	2					
V	II	310.541	4.60608914	8.5986178	19000000	9	7					
V	II	310.581	2.04982878	6.04184273	16000000	11	9					
V	II	310.626	4.65326737	8.6447034	60000000	9	11					
V	II	310.683	4.59252099	8.5832174	36000000	5	5					
V	II	310.686	2.5561913	6.5468363	13000000	5	3					
V	I	310.701	1.21809838	5.20856527	3600000	6	6					
V	II	310.772	2.5444221	6.5339756	4900000	3	5					
V	II	310.96	2.03601013	6.02315168	22000000	9	7					
V	II	311.026	3.1232904	7.1095809	100000000	5	5					
V	II	311.066	4.61283474	8.5986178	30000000	7	7					
V	II	311.161	0.34826653	4.33283073	158000000	7	9					
V	II	311.214	6.10136711	10.0852483	38000000	7	9					
V	I	311.382	1.19484056	5.1765797	33000000	4	2					
V	II	311.447	2.90013314	6.88104478	110000000	11	11					
V	II	311.769	4.24383695	8.2206402	130000000	7	7					
V	II	311.898	6.10023546	10.0754055	47000000	5	7					
V	II	311.929	0.33317145	4.30793365	147000000	5	7					
V	II	312.163	2.5569243	6.5286966	139000000	7	9					
V	II	312.205	0.392158	4.36339846	21800000	11	11					
V	II	312.38	2.90013314	6.86914842	192000000	11	13					
V	II	312.467	5.8674644	9.8353722	148000000	5	7					
V	II	312.521	4.65196944	8.6191987	34000000	7	9					
V	II	312.593	2.3721639	6.3384812	65000000	5	5					
V	II	312.619	0.3229838	4.28896602	150000000	3	5					
V	II	312.663	4.63318463	8.5986178	39000000	5	7					
V	II	312.713	0.36803324	4.33283073	37200000	9	9					
V	II	312.77	2.51443045	6.47850268	1800000	11	13					
V	II	312.805	4.61959281	8.5832174	36000000	3	5					
V	II	312.921	2.3763202	6.3384812	17000000	3	5					
V	II	312.96	2.3721639	6.33382873	45000000	5	7					
V	II	313.118	0.34826653	4.30793365	46500000	7	7					
V	II	313.35	2.90013314	6.8568701	4100000	11	9					
V	II	313.371	2.5097359	6.46621091	2100000	9	11					
V	II	313.424	0.33317145	4.28896602	43300000	5	5					
V	II	313.585	2.524732	6.47850268	146000000	13	13					
V	II	313.743	2.51443045	6.46621091	140000000	11	11					
V	II	313.896	3.7590189	7.7088703	101000000	9	9					
V	II	314.065	2.5097359	6.4574548	140000000	9	9					
V	II	314.199	3.7575133	7.7035541	79000000	7	7					
V	II	314.239	2.6013033	6.5468363	126000000	5	3					
V	II	314.293	3.7526931	7.6975668	59000000	5	5					
V	II	314.31	2.90013314	6.8447785	38000000	11	11					
V	II	314.339	2.2206704	6.16495019	174000000	9	9					
V	II	314.44	2.51443045	6.4574548	8800000	11	9					
V	II	314.44	3.799095	7.7421147	2000000	7	7					
V	II	314.563	2.524732	6.46621091	7600000	13	11					
V	II	314.626	0.34826653	4.28896602	3100000	7	5					
V	II	314.626	0.392158	4.33283073	1180000	11	9					
V	II	314.679	3.7575133	7.6975668	10400000	7	5					
V	II	314.689	0.36803324	4.30793365	2600000	9	7					
V	II	314.714	2.5561913	6.4957755	73000000	5	7					
V	II	314.966	5.4675133	9.4039494	122000000	7	7					
V	II	315.223	2.5444221	6.4776453	98000000	3	5					
V	II	315.572	5.4750754	9.4039494	8800000	5	7					
V	II	315.632	2.2206704	6.14879914	16500000	9	11					
V	II	315.88	2.2206704	6.14570669	15000000	9	7					
V	II	316.013	3.799095	7.7224745	1500000	7	5					
V	II	316.028	2.3721639	6.29536571	15000000	5	5					
V	II	316.169	2.5561913	6.4776453	18000000	5	5					
V	II	316.222	2.6013033	6.5220923	17000000	5	3					
V	II	316.326	3.8029784	7.7224745	12000000	5	5					
V	II	316.363	2.3763202	6.29536571	52000000	3	5					
V	II	316.395	2.3721639	6.290817	7500000	5	3					
V	II	316.469	5.4750754	9.392816	85000000	5	5					
V	II	316.576	1.09627457	5.01269203	4410000	7	9					
